OrderNumber,WarehouseStatus,CustOrderNum,ItemNumber,Warehouse,OrderQty,ShippedQty,CancelQty
S8250858,Waved,#24075067,W54187R011,AS,1,0,0
S8250858,Waved,#24075067,W2799R012,AS,1,0,0
S8250851,Waved,#24075068,W51432R013,AS,1,0,0
RP250857,Accepted,#24075070,W6311R060272,AYS065,1,0,0
S8250863,Waved,#24075069,W2737R044811,AS,1,0,0
S8250863,Waved,#24075069,W51432R044811,AS,1,0,0
S8250863,Waved,#24075069,W6334R044811,AS,1,0,0
S8250871,Waved,#24075076,B1014F000150ML,AS,1,0,0
S8250873,Manifested,#24075079,A0685U02953010,AS,1,0,0
S8250878,Waved,#24075080,W9845R044811,AS,1,0,0
S8250878,Waved,#24075080,W5561R044811,AS,1,0,0
S8250878,Waved,#24075080,W9557R044811,AS,1,0,0
S8250893,Manifested,#24075091,A0480U055063,AS,1,0,0
S8250893,Manifested,#24075091,M6141R054422,AS,1,0,0
S8250893,Manifested,#24075091,M1257R054422,AS,1,0,0
S8250889,Waved,#24075090,A0648U044811,AS,1,0,0
HG250903,Accepted,#24075099,W6557R054871,AYS037,1,0,0
S8250928,Manifested,#24075100,A0685U05273050,AS,1,0,0
S8250928,Manifested,#24075100,W1406R038422,AS,1,0,0
S8250928,Manifested,#24075100,W51432R038420,AS,1,0,0
S8250928,Manifested,#24075100,M3199R040642,AS,1,0,0
S8250928,Manifested,#24075100,M1205R040642,AS,1,0,0
S8250928,Manifested,#24075100,M6131R040643,AS,1,0,0
S8250944,,#24075109,W6295R054421,AS,1,0,0
S8250944,,#24075109,W51118R044811,AS,2,0,0
S8250944,,#24075109,W9845R048312,AS,2,0,0
V8250944,,#24075109,W5561R048311,AV,1,0,0
S8250944,,#24075109,W5561R044811,AS,1,0,0
S8250944,,#24075109,W9845R044812,AS,2,0,0
S8250944,,#24075109,W6472RG044810,AS,1,0,0
S8250944,,#24075109,W6472RG044811,AS,1,0,0
S8250944,,#24075109,W2737R044812,AS,2,0,0
S8250944,,#24075109,W6334R044811,AS,2,0,0
S8250944,,#24075109,W9760R032992,AS,2,0,0
S8250944,,#24075109,A0769W032992,AS,2,0,0
S8250944,,#24075109,A0769W044812,AS,2,0,0
S8250944,,#24075109,W2791R029102,AS,1,0,0
S8250944,,#24075109,W2791R044812,AS,1,0,0
S8250944,,#24075109,W6408R032991,AS,1,0,0
S8250944,,#24075109,W54211R029101,AS,1,0,0
S8250944,,#24075109,W54211R044811,AS,1,0,0
S8250944,,#24075109,W54187R044810,AS,1,0,0
S8250944,,#24075109,W54187R044811,AS,1,0,0
PC250944,,#24075109,W51118R032991,AYS053,1,0,0
S8250951,Manifested,#24075112,W54187R044812,AS,1,0,0
S8250972,Manifested,#24075115,W51428R01000,AS,1,0,0
S8250972,Manifested,#24075115,W9780R01001,AS,1,0,0
S8250980,Waved,#24075124,W6334R013,AS,1,0,0
S8250980,Waved,#24075124,W51104R013,AS,1,0,0
S8250980,Waved,#24075124,W6472RG013,AS,1,0,0
S8250980,Waved,#24075124,W9557R013,AS,1,0,0
S8250980,Waved,#24075124,W9351RG01003,AS,1,0,0
MP251007,Accepted,#24075128,M3266R038424,AYS042,1,0,0
MP251007,Accepted,#24075128,M3181R038424,AYS042,1,0,0
MP251007,Accepted,#24075128,M1224R014,AYS042,1,0,0
MP251007,Accepted,#24075128,U5013RG038424,AYS042,1,0,0
MP251007,Accepted,#24075128,U3032RG038424,AYS042,1,0,0
S8251018,Invoiced,#24075138,M1205R038423,AS,1,1,0
S8251018,Invoiced,#24075138,W7066R018581,AS,1,1,0
S8251018,Invoiced,#24075138,M1205R038424,AS,1,1,0
S8251018,Invoiced,#24075138,M1205R014,AS,1,1,0
S8251018,Invoiced,#24075138,M1205R013,AS,1,1,0
S8251033,Picking,#24075144,N7011F00012OZ,AS,1,0,0
S8251033,Picking,#24075144,U3031RG044811,AS,1,0,0
S8251033,Picking,#24075144,W6472RG044811,AS,1,0,0
S8251033,Picking,#24075144,W54211R044812,AS,1,0,0
S8251033,Picking,#24075144,W2737R044813,AS,1,0,0
S8251061,Waved,#24075148,W9730R012,AS,1,0,0
S8251061,Waved,#24075148,W6290R012,AS,1,0,0
S8251042,Waved,#24075150,W3732R002,AS,1,0,0
S8251042,Waved,#24075150,W54187R012,AS,1,0,0
S8251036,Waved,#24075146,W6472RG011,AS,1,0,0
S8251062,Picking,#24075154,N7011F00012OZ,AS,1,0,0
S8251062,Picking,#24075154,M1257R054425,AS,1,0,0
S8251062,Picking,#24075154,M3207R011,AS,1,0,0
S8251044,Invoiced,#24075152,W54187R044812,AS,1,1,0
S8251044,Invoiced,#24075152,W54187R012,AS,1,1,0
HG251067,Ready,#24075158,U3031RG012,AYS037,1,0,0
HG251067,Ready,#24075158,U5012RG011,AYS037,1,0,0
S8251085,Waved,#24075162,W5766R013,AS,1,0,0
S8251079,Waved,#24075165,A0685U02577040,AS,1,0,0
S8251081,Waved,#24075168,W6485R044813,AS,1,0,0
S8251081,Waved,#24075168,U3031RG044812,AS,1,0,0
S8251119,Manifested,#24075167,A0480U025773,AS,1,0,0
S8251119,Manifested,#24075167,A0480U060823,AS,1,0,0
S8251093,Waved,#24075166,W2799R002,AS,1,0,0
S8251110,Waved,#24075169,W2675RG01002,AS,1,0,0
S8251130,Waved,#24075171,W2675RG054872,AS,1,0,0
S8251137,Waved,#24075174,W2780R012,AS,1,0,0
S8251137,Waved,#24075174,W54211R012,AS,1,0,0
CM251137,Accepted,#24075174,W6466R012,AYS104,1,0,0
S8283026,Accepted,#24075181,M6123R012,AS,1,0,0
S8251158,Waved,#24075182,A0545U011,AS,1,0,0
S8251155,Manifested,#24075185,W9777R048310,AS,1,0,0
S8251155,Manifested,#24075185,W2737R044810,AS,1,0,0
S8251155,Manifested,#24075185,W3859R044810,AS,1,0,0
S8251155,Manifested,#24075185,A0649U044812,AS,1,0,0
S8251155,Manifested,#24075185,W6472RG044811,AS,1,0,0
S8251168,Waved,#24075187,W1430R012,AS,1,0,0
S8251168,Waved,#24075187,W1430R002,AS,1,0,0
S8251168,Waved,#24075187,U3031RG054422,AS,1,0,0
S8251172,Waved,#24075188,W54162R032993,AS,1,0,0
FV251180,Ready,#24075189,A0094W027783,AYS018,1,0,0
S8251188,Manifested,#24075190,A0467U030401,AS,1,0,0
S8251188,Manifested,#24075190,N7004O000115ML,AS,1,0,0
S8251222,Manifested,#24075201,W2737R004,AS,1,0,0
S8251222,Manifested,#24075201,U3031RG040644,AS,1,0,0
S8251222,Manifested,#24075201,W5766R040643,AS,1,0,0
S8251199,Waved,#24075202,A0480U053842,AS,2,0,0
S8251360,Waved,EXCHL-23908636-1,M1224R040645,AS,1,0,0
S8251360,Waved,EXCHL-23908636-1,M1224R030405,AS,1,0,0
S8251360,Waved,EXCHL-23908636-1,M1251R015,AS,1,0,0
S8251227,Waved,#24075205,W6519R01002,AS,1,0,0
S8251237,Manifested,#24075206,W6472RG013,AS,1,0,0
S8251237,Manifested,#24075206,W6472RG044813,AS,1,0,0
S8251242,Waved,#24075208,W2799R001,AS,1,0,0
S8251242,Waved,#24075208,W1406R038421,AS,1,0,0
S8251242,Waved,#24075208,W51432R038421,AS,1,0,0
S8251295,Manifested,#24075210,W9533R038423,AS,1,0,0
S8251295,Manifested,#24075210,W6334R038423,AS,1,0,0
S8251295,Manifested,#24075210,W3660R003,AS,1,0,0
S8251295,Manifested,#24075210,W51428R01003,AS,1,0,0
S8251295,Manifested,#24075210,W9780R01003,AS,1,0,0
S8251292,Invoiced,#24075214,W2799R003,AS,1,1,0
S8251292,Invoiced,#24075214,W7066R018581,AS,1,1,0
S8251292,Invoiced,#24075214,U3040RG012,AS,1,1,0
S8251292,Invoiced,#24075214,U3041RG029102,AS,1,1,0
S8251299,Manifested,#24075215,W51432R038421,AS,1,0,0
S8251301,Waved,#24075219,M3266R054423,AS,1,0,0
S8251310,Waved,#24075222,U3032RG054421,AS,1,0,0
S8251314,Waved,#24075224,W51432R044810,AS,1,0,0
S8251313,Waved,#24075225,W51432R010,AS,1,0,0
S8251313,Waved,#24075225,W2799R013,AS,1,0,0
S8251323,Waved,#24075228,W3732R002,AS,1,0,0
S8251323,Waved,#24075228,U4029R032992,AS,1,0,0
S8251323,Waved,#24075228,W5561R012,AS,1,0,0
S8251323,Waved,#24075228,U5012RG011,AS,1,0,0
S8251323,Waved,#24075228,W1430R013,AS,1,0,0
S8251320,Waved,#24075230,W9777R012,AS,1,0,0
S8251320,Waved,#24075230,W6240R012,AS,1,0,0
S8251320,Waved,#24075230,W54187R044812,AS,1,0,0
S8251333,Waved,#24075235,W2799R014,AS,1,0,0
S8251333,Waved,#24075235,W51432R013,AS,1,0,0
S8251336,Waved,#24075240,W3732R002,AS,1,0,0
S8251336,Waved,#24075240,W3732R044812,AS,1,0,0
S8251336,Waved,#24075240,W51432R044812,AS,1,0,0
S8251337,Waved,#24075241,W9557R044813,AS,1,0,0
S8251337,Waved,#24075241,W5561R044813,AS,1,0,0
S8251337,Waved,#24075241,W2737R044813,AS,1,0,0
S8251337,Waved,#24075241,W6334R044813,AS,1,0,0
S8251346,Invoiced,#24075248,A0225U011,AS,1,1,0
S8251346,Invoiced,#24075248,W6427R038501,AS,1,1,0
S8251346,Invoiced,#24075248,W9351RG00012,AS,1,1,0
S8251346,Invoiced,#24075248,W2675RG01001,AS,1,1,0
BR251356,Ready,#24075249,M1224R029103,AYS090,1,0,0
BR251356,Ready,#24075249,W9730R003,AYS090,1,0,0
BR251356,Ready,#24075249,W6491R033202,AYS090,1,0,0
BR251356,Ready,#24075249,A0480U053842,AYS090,1,0,0
BR251356,Ready,#24075249,A0480U00012,AYS090,1,0,0
BR251356,Ready,#24075249,A0480U055062,AYS090,1,0,0
BR251356,Ready,#24075249,M6122R013,AYS090,1,0,0
BR251356,Ready,#24075249,M1224R003,AYS090,1,0,0
S8251342,Manifested,#24075247,W6289R013,AS,1,0,0
S8251342,Manifested,#24075247,W51154R013,AS,1,0,0
S8251351,Manifested,#24075251,A0769W044813,AS,1,0,0
S8251351,Manifested,#24075251,W9760R044813,AS,1,0,0
S8251351,Manifested,#24075251,W9760R054423,AS,1,0,0
S8251351,Manifested,#24075251,W3732R044812,AS,1,0,0
S8251351,Manifested,#24075251,W9837R033203,AS,1,0,0
LE251351,Accepted,#24075251,W6491R033203,AYS098,1,0,0
S8251350,Waved,#24075252,W51432R013,AS,1,0,0
S8251369,Waved,#24075260,A0497U066641,AS,1,0,0
S8251370,Invoiced,#24075264,A0480U00012,AS,1,1,0
S8251370,Invoiced,#24075264,W8278R01001,AS,1,1,0
S8251389,Manifested,#24075276,W2730R012,AS,1,0,0
S8251389,Manifested,#24075276,W9557R038424,AS,1,0,0
S8251389,Manifested,#24075276,W5766R038421,AS,1,0,0
S8251391,Waved,#24075279,A0684U062811,AS,1,0,0
S8251401,Waved,#24075281,W2675RG054874,AS,1,0,0
S8251420,Waved,#24075285,W9845R044813,AS,1,0,0
S8251420,Waved,#24075285,A0480U063322,AS,1,0,0
S8251420,Waved,#24075285,A0480U044972,AS,1,0,0
S8251420,Waved,#24075285,W51432R044811,AS,1,0,0
S8251420,Waved,#24075285,W2675RG063562,AS,1,0,0
S8251420,Waved,#24075285,W5766R044812,AS,1,0,0
WL251420,Accepted,#24075285,W6480R063262,AYS075,1,0,0
WL251420,Accepted,#24075285,W3660R063261,AYS075,1,0,0
S8251424,Picking,#24075291,A0363U012,AS,1,0,0
S8251424,Picking,#24075291,W5630R012,AS,1,0,0
S8251424,Picking,#24075291,W6295R013,AS,1,0,0
S8251424,Picking,#24075291,W2799R013,AS,2,0,0
RP251425,Accepted,#24075294,W6334R014,AYS065,1,0,0
S8251449,Waved,#24075298,W6472RG044810,AS,1,0,0
S8251433,Waved,#24075296,A0481U011151,AS,1,0,0
S8251450,Waved,#24075302,A0285W011,AS,1,0,0
S8251459,Invoiced,#24075307,W6519R01003,AS,1,1,0
S8251468,Waved,#24075317,A0480U055062,AS,1,0,0
S8251468,Waved,#24075317,U3031RG054422,AS,1,0,0
S8251461,Waved,#24075312,M6154R038424,AS,1,0,0
S8251482,Waved,#24075320,W9557R062812,AS,1,0,0
SH251483,Ready,#24075321,A0480U054233,AYS004,1,0,0
SH251483,Ready,#24075321,W6290R038422,AYS004,1,0,0
SH251483,Ready,#24075321,W9730R038422,AYS004,1,0,0
S8251498,Waved,#24075323,M6169R038423,AS,1,0,0
S8251498,Waved,#24075323,M6141R054423,AS,1,0,0
S8251498,Waved,#24075323,U5021R063533,AS,1,0,0
S8251498,Waved,#24075323,U3046R063533,AS,1,0,0
S8251498,Waved,#24075323,M2078R040643,AS,1,0,0
S8251498,Waved,#24075323,M2073R003,AS,1,0,0
S8251498,Waved,#24075323,M1257R054423,AS,1,0,0
S8251498,Waved,#24075323,M2073R038423,AS,1,0,0
S8251498,Waved,#24075323,M2073R054423,AS,1,0,0
S8251498,Waved,#24075323,M6171R032993,AS,1,0,0
S8251498,Waved,#24075323,M6171R038423,AS,1,0,0
S8251498,Waved,#24075323,M1249R038423,AS,1,0,0
S8251498,Waved,#24075323,M1205R054423,AS,1,0,0
WL251498,Accepted,#24075323,M6171R029103,AYS075,1,0,0
S8251991,Manifested,#24075326,W6289R013,AS,1,0,0
S8251991,Manifested,#24075326,W6289R003,AS,1,0,0
S8251501,Waved,#24075330,W8278R044972,AS,1,0,0
S8251502,Manifested,#24075328,W6334R038422,AS,1,0,0
BO251502,Accepted,#24075328,A0480U066433,AYS017,1,0,0
S8251513,Waved,#24075332,U3031RG044812,AS,1,0,0
S8251513,Waved,#24075332,U5013RG044812,AS,1,0,0
S8251513,Waved,#24075332,W6472RG012,AS,1,0,0
S8251513,Waved,#24075332,W6472RG044812,AS,1,0,0
S8251515,Picking,#24075335,W2737R044812,AS,1,0,0
S8251515,Picking,#24075335,W2737R044811,AS,1,0,0
S8251515,Picking,#24075335,W6472RG044811,AS,1,0,0
S8251515,Picking,#24075335,W9351RG00011,AS,1,0,0
S8251515,Picking,#24075335,W9680R00011,AS,1,0,0
S8251515,Picking,#24075335,W6472RG054421,AS,1,0,0
S8251529,Picking,#24075339,W2675RG01000,AS,1,0,0
S8251529,Picking,#24075339,W6240R010,AS,1,0,0
S8251524,Waved,#24075342,W51432R011,AS,1,0,0
S8251525,Manifested,#24075344,U5018R059841,AS,1,0,0
S8251525,Manifested,#24075344,W6334R012,AS,1,0,0
S8251585,Manifested,#24075348,A0769W011,AS,1,0,0
S8251585,Manifested,#24075348,A0769W032991,AS,1,0,0
V8251587,Backorder,#24075348,W8277R038500,AV,1,0,0
RF251577,Accepted,#24075346,A0648U01011,AYS093,1,0,0
S8251537,Waved,#24075349,M6122R058193,AS,1,0,0
S8251601,Waved,#24075365,M3210R038424,AS,1,0,0
S8251601,Waved,#24075365,W6489R014,AS,1,0,0
S8251601,Waved,#24075365,W6489R004,AS,1,0,0
S8251601,Waved,#24075365,W6334R038424,AS,1,0,0
S8251615,Waved,#24075368,W1449R032992,AS,1,0,0
S8251615,Waved,#24075368,U3031RG044811,AS,1,0,0
S8251615,Waved,#24075368,W51432R044810,AS,1,0,0
S8251615,Waved,#24075368,U5013RG044811,AS,1,0,0
S8251623,Picking,#24075370,W54172R063551,AS,1,0,0
S8251623,Picking,#24075370,A0543U054421,AS,1,0,0
FI251616,Accepted,#24075369,W9808R063351,AYS007,1,0,0
S8251627,Manifested,#24075380,W3859R044814,AS,1,0,0
S8251627,Manifested,#24075380,W51432R044813,AS,1,0,0
S8251627,Manifested,#24075380,W51154R044813,AS,1,0,0
S8251627,Manifested,#24075380,W9533R044814,AS,1,0,0
S8251627,Manifested,#24075380,W2675RG063564,AS,1,0,0
S8251638,Invoiced,#24075382,W7066R018581,AS,1,1,0
S8251638,Invoiced,#24075382,W6489R013,AS,1,1,0
S8251638,Invoiced,#24075382,M2071R013,AS,1,1,0
S8251638,Invoiced,#24075382,W6334R013,AS,1,1,0
PI251645,Accepted,#24075384,W51104R063373,AYS103,1,0,0
WT251645,Accepted,#24075384,U3031RG063262,AYS033,1,0,0
S8251653,Waved,#24075386,W7055R025131,AS,1,0,0
S8251653,Waved,#24075386,N7011F00012OZ,AS,1,0,0
S8251653,Waved,#24075386,W3859R029102,AS,1,0,0
S8251653,Waved,#24075386,U5013RG029102,AS,1,0,0
S8251653,Waved,#24075386,U3041RG029102,AS,1,0,0
S8251653,Waved,#24075386,U3032RG054422,AS,1,0,0
CM251653,Accepted,#24075386,U5012RG054422,AYS104,1,0,0
S8251659,Invoiced,#24075387,W7066R018581,AS,1,1,0
S8251659,Invoiced,#24075387,W8278R044973,AS,1,1,0
S8251659,Invoiced,#24075387,W8278R044972,AS,1,1,0
S8251659,Invoiced,#24075387,W9845R044813,AS,1,1,0
S8251659,Invoiced,#24075387,W6334R044812,AS,1,1,0
S8251659,Invoiced,#24075387,W6334R012,AS,1,1,0
S8251672,Invoiced,#24075392,W3865R032991,AS,1,1,0
S8251672,Invoiced,#24075392,A0480U053842,AS,1,1,0
S8251672,Invoiced,#24075392,W6311R011,AS,1,1,0
S8251707,Waved,#24075401,M5172R013,AS,1,0,0
S8251707,Waved,#24075401,M5172R038423,AS,1,0,0
S8251707,Waved,#24075401,U3032RG054423,AS,1,0,0
S8251707,Waved,#24075401,M3193R038423,AS,1,0,0
S8251705,Manifested,#24075405,W7055R025131,AS,1,0,0
S8251705,Manifested,#24075405,W51432R044812,AS,1,0,0
S8251715,Manifested,#24075407,A0485W003,AS,1,0,0
S8251718,Waved,#24075409,W6334R038422,AS,1,0,0
S8251718,Waved,#24075409,W9856R054422,AS,1,0,0
S8251718,Waved,#24075409,W6334R054422,AS,1,0,0
S8251733,Waved,#24075415,A0305U011,AS,1,0,0
S8251733,Waved,#24075415,W9730R001,AS,1,0,0
S8251733,Waved,#24075415,W6518R033201,AS,1,0,0
S8251723,Waved,#24075416,W8278R044971,AS,1,0,0
S8251736,Waved,#24075420,W3694R012,AS,1,0,0
S8251736,Waved,#24075420,W6484R011,AS,1,0,0
S8251750,Waved,#24075421,W9918R01003,AS,1,0,0
S8251765,Waved,#24075423,W6240R012,AS,1,0,0
S8251783,Picking,#24075430,W2675RG01002,AS,1,0,0
S8251783,Picking,#24075430,A0480U00012,AS,1,0,0
S8251779,Waved,#24075428,M6141R012,AS,1,0,0
S8251780,Waved,#24075433,M5172R012,AS,1,0,0
OC251799,Ready,#24075438,W9536R003,AYS030,1,0,0
S8251802,Waved,#24075442,W8176R014,AS,1,0,0
S8251835,Waved,#24075454,W5475R063264,AS,1,0,0
S8251831,Waved,#24075457,M3193R012,AS,1,0,0
S8251831,Waved,#24075457,M5070R013,AS,1,0,0
S8251831,Waved,#24075457,M1205R040642,AS,1,0,0
S8251830,Manifested,#24075458,U3032RG029102,AS,2,0,0
S8251841,Waved,#24075462,U3041RG012,AS,1,0,0
S8251847,Invoiced,#24075461,W1406R002,AS,1,1,0
S8251847,Invoiced,#24075461,W6289R002,AS,1,1,0
S8251867,Picking,#24075475,W6136R013,AS,1,0,0
S8251867,Picking,#24075475,W6399R013,AS,1,0,0
S8251867,Picking,#24075475,W9535R032993,AS,1,0,0
S8251867,Picking,#24075475,W9535R013,AS,2,0,0
S8251871,Waved,#24075478,W9680R01004,AS,1,0,0
S8251868,Invoiced,#24075479,W6334R044813,AS,1,1,0
S8251898,Manifested,#24075483,W6334R044812,AS,1,0,0
S8251898,Manifested,#24075483,W54211R044813,AS,1,0,0
S8251898,Manifested,#24075483,W2737R044814,AS,1,0,0
S8251898,Manifested,#24075483,U3031RG044814,AS,1,0,0
PF251899,Ready,#24075484,U5012RG012,AYS051,1,0,0
S8251900,Manifested,#24075486,W7055R025131,AS,1,0,0
S8251900,Manifested,#24075486,W2737R004,AS,1,0,0
S8251903,Waved,#24075490,W1430R013,AS,1,0,0
S8251903,Waved,#24075490,W54187R038422,AS,1,0,0
S8251920,Waved,#24075491,U3041RG029102,AS,1,0,0
IP251926,Ready,#24075498,W2675RG063563,AYS039,1,0,0
IP251926,Ready,#24075498,W51154R044813,AYS039,1,0,0
IP251926,Ready,#24075498,W9533R044813,AYS039,1,0,0
IP251926,Ready,#24075498,W6334R044813,AYS039,1,0,0
IP251926,Ready,#24075498,A0480U044973,AYS039,1,0,0
S8251945,Waved,#24075507,A0685U0100065,AS,1,0,0
S8251932,,#24075509,W6334R038422,AS,1,0,0
CB251932,,#24075509,M3259R038423,AYS057,1,0,0
S8251934,Waved,#24075510,W6334R054422,AS,1,0,0
S8251947,Waved,#24075511,A0648U044811,AS,1,0,0
S8251952,Manifested,#24075514,U3031RG044814,AS,1,0,0
S8251952,Manifested,#24075514,W51118R044813,AS,1,0,0
S8251967,Waved,#24075518,W51432R044811,AS,1,0,0
S8251966,Waved,#24075516,M6123R013,AS,1,0,0
S8251984,Waved,#24075529,W9845R048312,AS,1,0,0
S8251984,Waved,#24075529,A0054U054421,AS,1,0,0
S8251984,Waved,#24075529,W4721R054420,AS,1,0,0
S8251984,Waved,#24075529,A0286W066411,AS,1,0,0
S8251984,Waved,#24075529,A0286W011,AS,3,0,0
S8251984,Waved,#24075529,W51432R038420,AS,1,0,0
S8251984,Waved,#24075529,W3732R044810,AS,1,0,0
S8251984,Waved,#24075529,W51432R044810,AS,1,0,0
S8251984,Waved,#24075529,U3031RG044810,AS,1,0,0
S8251984,Waved,#24075529,U5013RG044810,AS,1,0,0
S8251975,Picking,#24075531,M1257R054422,AS,1,0,0
S8251975,Picking,#24075531,M6122R030402,AS,1,0,0
S8251975,Picking,#24075531,M2073R002,AS,1,0,0
S8251989,Invoiced,#24075539,W54211R014,AS,1,1,0
S8251995,Waved,#24075541,W6240R003,AS,1,0,0
S8252014,Waved,#24075542,U3031RG044814,AS,1,0,0
S8252014,Waved,#24075542,A0648U044811,AS,1,0,0
S8252014,Waved,#24075542,W6334R044813,AS,1,0,0
S8252054,Waved,#24075546,A0286W054421,AS,1,0,0
S8252054,Waved,#24075546,W6290R012,AS,1,0,0
S8252054,Waved,#24075546,W6273R012,AS,1,0,0
S8252054,Waved,#24075546,U5013RG044812,AS,1,0,0
S8252054,Waved,#24075546,U3031RG044812,AS,1,0,0
S8252054,Waved,#24075546,A0290U063781,AS,1,0,0
S8252041,Invoiced,#24075548,W7066R018581,AS,1,1,0
S8252041,Invoiced,#24075548,M6123R013,AS,3,3,0
S8252055,Invoiced,#24075550,M1205R054424,AS,1,1,0
S8252055,Invoiced,#24075550,W6518R063552,AS,1,1,0
S8252055,Invoiced,#24075550,W9724R038422,AS,1,1,0
S8252055,Invoiced,#24075550,W51361R038421,AS,1,1,0
S8252055,Invoiced,#24075550,W9680R00012,AS,1,1,0
S8252055,Invoiced,#24075550,W51298R00011,AS,1,1,0
S8252055,Invoiced,#24075550,W54172R063552,AS,1,1,0
S8252055,Invoiced,#24075550,W2763R011,AS,1,1,0
S8252057,Accepted,#24075554,M3261R012,AS,1,0,0
S8252060,Invoiced,#24075558,W6399R011,AS,1,1,0
S8252060,Invoiced,#24075558,W9557R013,AS,1,1,0
S8252060,Invoiced,#24075558,W6295R011,AS,1,1,0
S8252088,Waved,#24075562,W6334R011,AS,1,0,0
S8252082,Waved,#24075561,U3031RG054422,AS,1,0,0
S8252086,XBADDR,#24075564,W9351RG00012,AS,1,0,0
S8252084,Manifested,#24075565,W2763R054424,AS,1,0,0
S8252084,Manifested,#24075565,W2763R032994,AS,2,0,0
S8252084,Manifested,#24075565,W51432R044812,AS,1,0,0
S8252109,Manifested,#24075570,W6472RG044813,AS,1,0,0
S8252109,Manifested,#24075570,W2675RG063564,AS,1,0,0
S8252119,Waved,#24075573,W6334R044813,AS,1,0,0
S8252119,Waved,#24075573,U3031RG044813,AS,1,0,0
S8252130,Manifested,#24075576,W51154R038424,AS,1,0,0
S8252130,Manifested,#24075576,W9533R038424,AS,1,0,0
S8252144,Manifested,#24075587,W51432R038424,AS,1,0,0
S8252144,Manifested,#24075587,W51432R014,AS,1,0,0
S8252147,Waved,#24075589,W9918R01002,AS,1,0,0
S8252148,Waved,#24075590,W6240R011,AS,1,0,0
S8252151,Waved,#24075594,U3031RG054382,AS,1,0,0
S8252158,Waved,#24075597,W3937R012,AS,1,0,0
S8252158,Waved,#24075597,W54211R012,AS,1,0,0
S8252158,Waved,#24075597,W51119R044812,AS,1,0,0
S8252158,Waved,#24075597,U3031RG044812,AS,1,0,0
S8252158,Waved,#24075597,U5013RG044812,AS,1,0,0
S8252158,Waved,#24075597,W1444R054422,AS,1,0,0
S8252157,Waved,#24075599,M6122R054383,AS,1,0,0
S8252163,Waved,#24075600,W6240R003,AS,1,0,0
S8252171,Waved,#24075604,M1205R038424,AS,1,0,0
S8252171,Waved,#24075604,M1205R004,AS,2,0,0
S8252185,Invoiced,#24075606,W5766R044812,AS,1,1,0
S8252185,Invoiced,#24075606,U3031RG044812,AS,1,1,0
S8252185,Invoiced,#24075606,W8278R063322,AS,1,1,0
S8252185,Invoiced,#24075606,W8278R044972,AS,1,1,0
S8252196,Waved,#24075618,W9359R0445438C,AS,1,0,0
S8252205,Picking,#24075620,M6125R026203,AS,1,0,0
V8252210,Backorder,#24075620,M6125R058073,AS,2,0,0
S8252205,Picking,#24075620,U6009R058113,AS,1,0,0
S8252205,Picking,#24075620,W7066R018581,AS,1,0,0
S8252225,Invoiced,#24075623,W6519R01002,AS,1,1,0
S8252225,Invoiced,#24075623,A0480U00012,AS,1,1,0
S8252238,Waved,#24075625,W51432R011,AS,1,0,0
S8252238,Waved,#24075625,N7011F00012OZ,AS,1,0,0
S8252227,Invoiced,#24075628,W51432R013,AS,1,1,0
S8252227,Invoiced,#24075628,W9918R01003,AS,1,1,0
S8252240,Manifested,#24075633,A0685U05273055,AS,1,0,0
S8252253,XBADDR,#24075637,N7011F00012OZ,AS,1,0,0
S8252253,XBADDR,#24075637,W6334R013,AS,1,0,0
S8252253,XBADDR,#24075637,W6334R044813,AS,1,0,0
S8252262,Waved,#24075638,W6472RG054424,AS,1,0,0
S8252283,Picking,#24075643,A0286W054421,AS,1,0,0
S8252283,Picking,#24075643,W2675RG063563,AS,1,0,0
S8252271,Invoiced,#24075642,W51432R010,AS,1,1,0
PLM52273,Accepted,#24075645,W4529R000,AYS109,1,0,0
V8252287,Backorder,#24075646,A0684U011,AV,1,0,0
S8252284,Manifested,#24075648,W7066R018581,AS,1,0,0
S8252284,Manifested,#24075648,U3031RG054422,AS,1,0,0
WT252284,Accepted,#24075648,U3031RG063262,AYS033,1,0,0
S8252294,Waved,#24075653,W9587R038422,AS,1,0,0
S8252294,Waved,#24075653,W6289R038421,AS,1,0,0
S8252296,Waved,#24075656,W2675RG063561,AS,1,0,0
S8252296,Waved,#24075656,W51119R044811,AS,1,0,0
S8252296,Waved,#24075656,W9555R063262,AS,1,0,0
S8252297,Waved,#24075658,M1205R004,AS,1,0,0
MT252304,Ready,#24075665,W2737R044813,AYS043,1,0,0
S8252314,Invoiced,#24075664,W9609R003,AS,1,1,0
S8252314,Invoiced,#24075664,W7066R018581,AS,1,1,0
S8252314,Invoiced,#24075664,W6289R003,AS,1,1,0
S8252378,Picking,#24075672,A0480U053843,AS,1,0,0
S8252378,Picking,#24075672,W2737R044813,AS,1,0,0
S8252378,Picking,#24075672,W6334R044812,AS,1,0,0
S8252360,Waved,#24075673,W9680R01004,AS,1,0,0
S8252319,Waved,#24075674,A0648U044481,AS,1,0,0
S8252385,Manifested,#24075679,W9533R044813,AS,1,0,0
S8252385,Manifested,#24075679,W51154R044813,AS,1,0,0
UE252386,Accepted,#24075678,W6334R063262,AYS009,1,0,0
S8252383,Waved,#24075681,W2675RG063564,AS,1,0,0
S8252388,Manifested,#24075683,U5013RG013,AS,1,0,0
S8252388,Manifested,#24075683,U3041RG013,AS,1,0,0
